layer;cgl;0;0;-22581000.0000000075;0.02;0;0
layer;cgl;1;3;-22425899.9999999925;0.31;0;0
layer;cgl;2;6;-22425900.0000000000;0.35;0;0
layer;cgl;3;9;-22425899.9999999888;0.38;0;0
layer;cgl;4;12;-22425900.0000000000;0.39;0;0
layer;cgl;5;15;-22425899.9999999963;0.40;0;0
layer;cgl;6;18;-22425899.9999999888;0.41;0;0
layer;cgl;7;21;-22425419.0283400789;0.42;0;0
layer;cgl;8;24;-22423903.3613445312;0.46;2002;0
layer;cgl;9;28;-22423903.3613445312;0.47;2002;0
layer;cgl;10;33;-22423903.3613445349;0.49;2002;0
layer;cgl;11;37;-22423903.3613445386;0.52;2002;0
layer;cgl;12;41;-22423798.2308340408;0.55;2264;0
layer;cgl;13;48;-22423479.6264855675;0.61;3276;0
layer;cgl;14;53;-22423421.1746522449;0.66;3793;0
layer;cgl;15;58;-22423295.3714981712;0.72;3793;0
layer;cgl;16;64;-22423126.4591439702;0.78;4805;0
layer;cgl;17;68;-22422977.5478328802;0.86;6807;0
layer;cgl;18;73;-22422827.5862068832;0.93;8809;0
layer;cgl;19;77;-22422827.5862069018;0.97;9071;0
layer;cgl;20;80;-22422827.5862068944;1.01;10083;0
layer;cgl;21;84;-22422720.5185391679;1.13;14297;0
layer;cgl;22;89;-22422549.8915401325;1.31;18427;0
layer;cgl;23;94;-22421105.3811659217;1.46;22431;0
layer;cgl;24;98;-22416710.8771117739;1.58;23443;0
layer;cgl;25;101;-22416710.8771117739;1.65;23905;0
layer;cgl;26;104;-22416710.8771117739;1.72;24697;0
layer;cgl;27;108;-22416627.3510925174;1.78;25489;0
layer;cgl;28;112;-22391699.9999999963;2.00;27491;0
layer;cgl;29;115;-22391700.0000000075;2.05;27617;0
layer;cgl;30;118;-22391700.0000000037;2.08;27869;0
layer;cgl;31;121;-22391700.0000000075;2.14;28787;0
layer;cgl;32;124;-22391700.0000000037;2.18;29501;0
layer;cgl;33;127;-22391700.0000000037;2.23;30545;0
layer;cgl;34;130;-22391699.9999999925;2.27;31396;0
layer;cgl;35;133;-22391700.0000000000;2.31;31774;0
layer;cgl;36;136;-22391699.9999999963;2.39;32632;0
layer;cgl;37;139;-22391699.9999999888;2.43;32758;0
layer;cgl;38;143;-22391699.9999999963;2.49;33010;0
layer;cgl;39;146;-22391699.9999999963;2.63;33483;0
layer;cgl;40;150;-22391700.0000000000;2.79;34341;0
layer;cgl;41;153;-22391700.0000000037;2.86;35628;0
layer;cgl;42;156;-22391699.9999999925;3.10;38631;0
layer;cgl;43;159;-22391699.9999999963;3.18;40011;0
layer;cgl;44;162;-22391700.0000000075;3.36;42727;0
layer;cgl;45;166;-22391700.0000000000;3.49;44728;0
layer;cgl;46;169;-22379642.3076923117;3.81;47983;0
layer;cgl;47;172;-22379642.3076923080;3.98;51029;0
layer;cgl;48;175;-22379465.8536585309;4.09;53240;0
layer;cgl;49;179;-22378288.2352941148;4.29;55704;0
layer;cgl;50;182;-22365981.6901408434;4.62;60291;0
layer;cgl;51;182;-22365981.6901408434;4.62;60291,0
