layer;cgl;0;0;-22581000.0000000075;0.03;0;0
layer;cgl;1;3;-22425899.9999999925;0.48;0;0
layer;cgl;2;6;-22425900.0000000000;0.53;0;0
layer;cgl;3;9;-22425899.9999999888;0.56;0;0
layer;cgl;4;12;-22425900.0000000000;0.57;0;0
layer;cgl;5;15;-22425899.9999999963;0.58;0;0
layer;cgl;6;18;-22425899.9999999888;0.58;0;0
layer;cgl;7;21;-22425419.0283400789;0.59;0;0
layer;cgl;8;24;-22423903.3613445312;0.64;2002;0
layer;cgl;9;28;-22423903.3613445312;0.65;2002;0
layer;cgl;10;33;-22423903.3613445349;0.67;2002;0
layer;cgl;11;37;-22423903.3613445386;0.70;2002;0
layer;cgl;12;41;-22423798.2308340408;0.73;2264;0
layer;cgl;13;48;-22423479.6264855675;0.79;3276;0
layer;cgl;14;53;-22423421.1746522449;0.84;3793;0
layer;cgl;15;58;-22423295.3714981712;0.91;3793;0
layer;cgl;16;64;-22423126.4591439702;0.96;4805;0
layer;cgl;17;68;-22422977.5478328802;1.04;6807;0
layer;cgl;18;73;-22422827.5862068832;1.11;8809;0
layer;cgl;19;77;-22422827.5862069018;1.15;9071;0
layer;cgl;20;80;-22422827.5862068944;1.19;10083;0
layer;cgl;21;84;-22422720.5185391679;1.30;14297;0
layer;cgl;22;89;-22422549.8915401325;1.50;18427;0
layer;cgl;23;94;-22421105.3811659217;1.64;22431;0
layer;cgl;24;98;-22416710.8771117739;1.76;23443;0
layer;cgl;25;101;-22416710.8771117739;1.84;23905;0
layer;cgl;26;104;-22416710.8771117739;1.91;24697;0
layer;cgl;27;108;-22416627.3510925174;1.97;25489;0
layer;cgl;28;112;-22391699.9999999963;2.19;27491;0
layer;cgl;29;115;-22391700.0000000075;2.24;27617;0
layer;cgl;30;118;-22391700.0000000037;2.26;27869;0
layer;cgl;31;121;-22391700.0000000075;2.32;28787;0
layer;cgl;32;124;-22391700.0000000037;2.35;29501;0
layer;cgl;33;127;-22391700.0000000037;2.42;30545;0
layer;cgl;34;130;-22391699.9999999925;2.45;31396;0
layer;cgl;35;133;-22391700.0000000000;2.50;31774;0
layer;cgl;36;136;-22391699.9999999963;2.59;32632;0
layer;cgl;37;139;-22391699.9999999888;2.63;32758;0
layer;cgl;38;143;-22391699.9999999963;2.69;33010;0
layer;cgl;39;146;-22391699.9999999963;2.85;33483;0
layer;cgl;40;150;-22391700.0000000000;3.02;34341;0
layer;cgl;41;153;-22391700.0000000037;3.10;35628;0
layer;cgl;42;156;-22391699.9999999925;3.36;38631;0
layer;cgl;43;159;-22391699.9999999963;3.44;40011;0
layer;cgl;44;162;-22391700.0000000075;3.62;42727;0
layer;cgl;45;166;-22391700.0000000000;3.77;44728;0
layer;cgl;46;169;-22379642.3076923117;4.12;47983;0
layer;cgl;47;172;-22379642.3076923080;4.30;51029;0
layer;cgl;48;175;-22379465.8536585309;4.42;53240;0
layer;cgl;49;179;-22378288.2352941148;4.64;55704;0
layer;cgl;50;182;-22365981.6901408434;4.98;60291;0
layer;cgl;51;182;-22365981.6901408434;4.98;60291,0
